yr,ir_supply,jc_supply,value
2005,oil,fmt,0.0
2006,oil,fmt,0.0
2012,oil,fmt,0.0
2014,oil,fmt,0.0
2013,oil,fmt,0.0
1999,oil,fmt,0.0
2002,oil,fmt,0.0
2017,oil,fmt,0.0
2016,oil,fmt,0.0
2015,oil,fmt,0.0
1998,oil,fmt,0.0
2004,oil,fmt,0.0
2000,oil,fmt,0.0
1997,oil,fmt,0.0
2007,oil,fmt,0.0
2010,oil,fmt,0.0
2003,oil,fmt,0.0
2011,oil,fmt,0.0
2001,oil,fmt,0.0
2008,hos,fmt,0.0
2009,hos,fmt,0.0
2005,hos,fmt,0.0
2006,hos,fmt,0.0
2012,hos,fmt,0.0
2014,hos,fmt,0.0
2013,hos,fmt,0.0
1999,hos,fmt,0.0
2002,hos,fmt,0.0
2017,hos,fmt,0.0
2016,hos,fmt,0.0
2015,hos,fmt,0.0
1998,hos,fmt,0.0
2004,hos,fmt,0.0
2000,hos,fmt,0.0
1997,hos,fmt,0.0
2007,hos,fmt,0.0
2010,hos,fmt,0.0
2003,hos,fmt,0.0
2011,hos,fmt,0.0
2001,hos,fmt,0.0
2008,rnt,fmt,0.0
2009,rnt,fmt,0.0
2005,rnt,fmt,0.0
2006,rnt,fmt,0.0
2012,rnt,fmt,0.0
2014,rnt,fmt,0.0
2013,rnt,fmt,0.0
1999,rnt,fmt,0.0
2002,rnt,fmt,0.0
2017,rnt,fmt,0.0
2016,rnt,fmt,0.0
2015,rnt,fmt,0.0
1998,rnt,fmt,0.0
2004,rnt,fmt,0.0
2000,rnt,fmt,0.0
1997,rnt,fmt,0.0
2007,rnt,fmt,0.0
2010,rnt,fmt,0.0
2003,rnt,fmt,0.0
2011,rnt,fmt,0.0
2001,rnt,fmt,0.0
2008,pla,fmt,1.045
2009,pla,fmt,1.262
2005,pla,fmt,1.842
2006,pla,fmt,1.8920000000000001
2012,pla,fmt,0.88
2014,pla,fmt,1.231
2013,pla,fmt,1.212
1999,pla,fmt,1.591
2002,pla,fmt,1.48
2017,pla,fmt,1.342
2016,pla,fmt,1.2570000000000001
2015,pla,fmt,1.2730000000000001
1998,pla,fmt,1.479
2004,pla,fmt,1.79
2000,pla,fmt,2.236
1997,pla,fmt,1.427
2007,pla,fmt,1.413
2010,pla,fmt,1.672
2003,pla,fmt,1.592
2011,pla,fmt,1.869
2001,pla,fmt,1.913
2008,fof,fmt,0.0
2009,fof,fmt,0.0
2005,fof,fmt,0.0
2006,fof,fmt,0.0
2012,fof,fmt,0.0
2014,fof,fmt,0.0
2013,fof,fmt,0.0
1999,fof,fmt,0.0
2002,fof,fmt,0.0
2017,fof,fmt,0.0
2016,fof,fmt,0.0
2015,fof,fmt,0.0
1998,fof,fmt,0.0
2004,fof,fmt,0.0
2000,fof,fmt,0.0
1997,fof,fmt,0.0
2007,fof,fmt,0.0
2010,fof,fmt,0.0
2003,fof,fmt,0.0
2011,fof,fmt,0.0
2001,fof,fmt,0.0
2008,fin,fmt,0.0
2009,fin,fmt,0.0
2005,fin,fmt,0.0
2006,fin,fmt,0.0
2012,fin,fmt,0.0
2014,fin,fmt,0.0
2013,fin,fmt,0.0
1999,fin,fmt,0.0
2002,fin,fmt,0.0
2017,fin,fmt,0.0
2016,fin,fmt,0.0
2015,fin,fmt,0.0
1998,fin,fmt,0.0
2004,fin,fmt,0.0
2000,fin,fmt,0.0
1997,fin,fmt,0.0
2007,fin,fmt,0.0
2010,fin,fmt,0.0
2003,fin,fmt,0.0
2011,fin,fmt,0.0
2001,fin,fmt,0.0
2008,tsv,fmt,2.5140000000000002
2009,tsv,fmt,2.23
2005,tsv,fmt,1.593
2006,tsv,fmt,1.794
2012,tsv,fmt,2.411
2014,tsv,fmt,2.704
2013,tsv,fmt,2.5460000000000003
1999,tsv,fmt,2.054
2002,tsv,fmt,1.412
2017,tsv,fmt,2.892
2016,tsv,fmt,2.791
2015,tsv,fmt,2.734
1998,tsv,fmt,2.471
2004,tsv,fmt,1.562
2000,tsv,fmt,2.094
1997,tsv,fmt,1.8840000000000001
2007,tsv,fmt,2.087
2010,tsv,fmt,2.15
2003,tsv,fmt,1.555
2011,tsv,fmt,2.773
2001,tsv,fmt,2.0140000000000002
2008,nrs,fmt,0.0
2009,nrs,fmt,0.0
2005,nrs,fmt,0.0
2006,nrs,fmt,0.0
2012,nrs,fmt,0.0
2014,nrs,fmt,0.0
2013,nrs,fmt,0.0
1999,nrs,fmt,0.0
2002,nrs,fmt,0.0
2017,nrs,fmt,0.0
2016,nrs,fmt,0.0
2015,nrs,fmt,0.0
1998,nrs,fmt,0.0
2004,nrs,fmt,0.0
2000,nrs,fmt,0.0
1997,nrs,fmt,0.0
2007,nrs,fmt,0.0
2010,nrs,fmt,0.0
2003,nrs,fmt,0.0
2011,nrs,fmt,0.0
2001,nrs,fmt,0.0
2008,sec,fmt,0.0
2009,sec,fmt,0.0
2005,sec,fmt,0.0
2006,sec,fmt,0.0
2012,sec,fmt,0.0
2014,sec,fmt,0.0
2013,sec,fmt,0.0
1999,sec,fmt,0.0
2002,sec,fmt,0.0
2017,sec,fmt,0.0
2016,sec,fmt,0.0
2015,sec,fmt,0.0
1998,sec,fmt,0.0
2004,sec,fmt,0.0
2000,sec,fmt,0.0
1997,sec,fmt,0.0
2007,sec,fmt,0.0
2010,sec,fmt,0.0
2003,sec,fmt,0.0
2011,sec,fmt,0.0
2001,sec,fmt,0.0
2008,art,fmt,0.0
2009,art,fmt,0.0
2005,art,fmt,0.0
2006,art,fmt,0.0
2012,art,fmt,0.0
2014,art,fmt,0.0
2013,art,fmt,0.0
1999,art,fmt,0.0
2002,art,fmt,0.0
2017,art,fmt,0.0
2016,art,fmt,0.0
2015,art,fmt,0.0
1998,art,fmt,0.0
2004,art,fmt,0.0
2000,art,fmt,0.0
1997,art,fmt,0.0
2007,art,fmt,0.0
2010,art,fmt,0.0
2003,art,fmt,0.0
2011,art,fmt,0.0
2001,art,fmt,0.0
2008,mov,fmt,0.0
2009,mov,fmt,0.0
2005,mov,fmt,0.0
2006,mov,fmt,0.0
2012,mov,fmt,0.0
2014,mov,fmt,0.0
2013,mov,fmt,0.0
1999,mov,fmt,0.0
2002,mov,fmt,0.0
2017,mov,fmt,0.0
2016,mov,fmt,0.0
2015,mov,fmt,0.0
1998,mov,fmt,0.0
2004,mov,fmt,0.0
2000,mov,fmt,0.0
1997,mov,fmt,0.0
2007,mov,fmt,0.0
2010,mov,fmt,0.0
2003,mov,fmt,0.0
2011,mov,fmt,0.0
2001,mov,fmt,0.0
2008,fpd,fmt,0.316
2009,fpd,fmt,0.505
2005,fpd,fmt,0.372
2006,fpd,fmt,0.404
2012,fpd,fmt,0.088
2014,fpd,fmt,0.123
2013,fpd,fmt,0.113
1999,fpd,fmt,0.353
2002,fpd,fmt,0.23900000000000002
2017,fpd,fmt,0.128
2016,fpd,fmt,0.12
2015,fpd,fmt,0.125
1998,fpd,fmt,0.328
2004,fpd,fmt,0.32
2000,fpd,fmt,0.305
1997,fpd,fmt,0.377
2007,fpd,fmt,0.406
2010,fpd,fmt,0.5730000000000001
2003,fpd,fmt,0.28300000000000003
2011,fpd,fmt,0.502
2001,fpd,fmt,0.291
2008,slg,fmt,0.0
2009,slg,fmt,0.0
2005,slg,fmt,0.0
2006,slg,fmt,0.0
2012,slg,fmt,0.0
2014,slg,fmt,0.0
2013,slg,fmt,0.0
1999,slg,fmt,0.0
2002,slg,fmt,0.0
2017,slg,fmt,0.0
2016,slg,fmt,0.0
2015,slg,fmt,0.0
1998,slg,fmt,0.0
2004,slg,fmt,0.0
2000,slg,fmt,0.0
1997,slg,fmt,0.0
2007,slg,fmt,0.0
2010,slg,fmt,0.0
2003,slg,fmt,0.0
2011,slg,fmt,0.0
2001,slg,fmt,0.0
2008,pri,fmt,0.201
2009,pri,fmt,0.28
2005,pri,fmt,0.088
2006,pri,fmt,0.115
2012,pri,fmt,0.054
2014,pri,fmt,0.155
2013,pri,fmt,0.088
1999,pri,fmt,0.06
2002,pri,fmt,0.036000000000000004
2017,pri,fmt,0.169
2016,pri,fmt,0.16
2015,pri,fmt,0.163
1998,pri,fmt,0.069
2004,pri,fmt,0.089
2000,pri,fmt,0.038
1997,pri,fmt,0.10400000000000001
2007,pri,fmt,0.231
2010,pri,fmt,0.462
2003,pri,fmt,0.063
2011,pri,fmt,0.706
2001,pri,fmt,0.031
2008,grd,fmt,0.0
2009,grd,fmt,0.0
2005,grd,fmt,0.0
2006,grd,fmt,0.0
2012,grd,fmt,0.0
2014,grd,fmt,0.0
2013,grd,fmt,0.0
1999,grd,fmt,0.0
2002,grd,fmt,0.0
2017,grd,fmt,0.0
2016,grd,fmt,0.0
2015,grd,fmt,0.0
1998,grd,fmt,0.0
2004,grd,fmt,0.0
2000,grd,fmt,0.0
1997,grd,fmt,0.0
2007,grd,fmt,0.0
2010,grd,fmt,0.0
2003,grd,fmt,0.0
2011,grd,fmt,0.0
2001,grd,fmt,0.0
2008,pip,fmt,0.0
2009,pip,fmt,0.0
2005,pip,fmt,0.0
2006,pip,fmt,0.0
2012,pip,fmt,0.0
2014,pip,fmt,0.0
2013,pip,fmt,0.0
1999,pip,fmt,0.0
2002,pip,fmt,0.0
2017,pip,fmt,0.0
2016,pip,fmt,0.0
2015,pip,fmt,0.0
1998,pip,fmt,0.0
2004,pip,fmt,0.0
2000,pip,fmt,0.0
1997,pip,fmt,0.0
2007,pip,fmt,0.0
2010,pip,fmt,0.0
2003,pip,fmt,0.0
2011,pip,fmt,0.0
2001,pip,fmt,0.0
2008,sle,fmt,0.0
2009,sle,fmt,0.0
2005,sle,fmt,0.0
2006,sle,fmt,0.0
2012,sle,fmt,0.0
2014,sle,fmt,0.0
2013,sle,fmt,0.0
1999,sle,fmt,0.0
2002,sle,fmt,0.0
2017,sle,fmt,0.0
2016,sle,fmt,0.0
2015,sle,fmt,0.0
1998,sle,fmt,0.0
2004,sle,fmt,0.0
2000,sle,fmt,0.0
1997,sle,fmt,0.0
2007,sle,fmt,0.0
2010,sle,fmt,0.0
2003,sle,fmt,0.0
2011,sle,fmt,0.0
2001,sle,fmt,0.0
2008,osv,fmt,0.08600000000000001
2009,osv,fmt,0.068
2005,osv,fmt,0.036000000000000004
2006,osv,fmt,0.039
2012,osv,fmt,0.18
2014,osv,fmt,0.114
2013,osv,fmt,0.095
1999,osv,fmt,0.023
2002,osv,fmt,0.089
2017,osv,fmt,0.11
2016,osv,fmt,0.10400000000000001
2015,osv,fmt,0.115
1998,osv,fmt,0.022
2004,osv,fmt,0.032
2000,osv,fmt,0.026000000000000002
1997,osv,fmt,0.046
2007,osv,fmt,0.17200000000000001
2010,osv,fmt,0.066
2003,osv,fmt,0.057
2011,osv,fmt,0.079
2001,osv,fmt,0.027
2008,trn,fmt,0.0
2009,trn,fmt,0.0
2005,trn,fmt,0.0
2006,trn,fmt,0.0
2012,trn,fmt,0.0
2014,trn,fmt,0.0
2013,trn,fmt,0.0
1999,trn,fmt,0.0
2002,trn,fmt,0.0
2017,trn,fmt,0.0
2016,trn,fmt,0.0
2015,trn,fmt,0.0
1998,trn,fmt,0.0
2004,trn,fmt,0.0
2000,trn,fmt,0.0
1997,trn,fmt,0.0
2007,trn,fmt,0.0
2010,trn,fmt,0.0
2003,trn,fmt,0.0
2011,trn,fmt,0.0
2001,trn,fmt,0.0
2008,smn,fmt,0.0
2009,smn,fmt,0.0
2005,smn,fmt,0.0
2006,smn,fmt,0.0
2012,smn,fmt,0.0
2014,smn,fmt,0.0
2013,smn,fmt,0.0
1999,smn,fmt,0.0
2002,smn,fmt,0.0
2017,smn,fmt,0.0
2016,smn,fmt,0.0
2015,smn,fmt,0.0
1998,smn,fmt,0.0
2004,smn,fmt,0.0
2000,smn,fmt,0.0
1997,smn,fmt,0.0
2007,smn,fmt,0.0
2010,smn,fmt,0.0
2003,smn,fmt,0.0
2011,smn,fmt,0.0
2001,smn,fmt,0.0
2008,fmt,fmt,334.521
2009,fmt,fmt,258.129
2005,fmt,fmt,266.693
2006,fmt,fmt,295.28000000000003
2012,fmt,fmt,321.689
2014,fmt,fmt,337.946
2013,fmt,fmt,328.986
1999,fmt,fmt,231.586
2002,fmt,fmt,225.447
2017,fmt,fmt,341.414
2016,fmt,fmt,315.428
2015,fmt,fmt,328.50100000000003
1998,fmt,fmt,227.916
2004,fmt,fmt,239.995
2000,fmt,fmt,241.412
1997,fmt,fmt,219.483
2007,fmt,fmt,320.759
2010,fmt,fmt,272.883
2003,fmt,fmt,224.482
2011,fmt,fmt,302.132
2001,fmt,fmt,227.234
2008,pet,fmt,0.007
2009,pet,fmt,0.008
2005,pet,fmt,0.017
2006,pet,fmt,0.018000000000000002
2012,pet,fmt,0.002
2014,pet,fmt,0.007
2013,pet,fmt,0.005
1999,pet,fmt,0.032
2002,pet,fmt,0.009000000000000001
2017,pet,fmt,0.007
2016,pet,fmt,0.006
2015,pet,fmt,0.007
1998,pet,fmt,0.017
2004,pet,fmt,0.013000000000000001
2000,pet,fmt,0.036000000000000004
1997,pet,fmt,0.009000000000000001
2007,pet,fmt,0.027
2010,pet,fmt,0.009000000000000001
2003,pet,fmt,0.011
2011,pet,fmt,0.009000000000000001
2001,pet,fmt,0.013000000000000001
2008,mvt,fmt,0.0
2009,mvt,fmt,0.0
2005,mvt,fmt,0.0
2006,mvt,fmt,0.0
2012,mvt,fmt,0.0
2014,mvt,fmt,0.0
2013,mvt,fmt,0.0
1999,mvt,fmt,0.0
2002,mvt,fmt,0.0
2017,mvt,fmt,0.0
2016,mvt,fmt,0.0
2015,mvt,fmt,0.0
1998,mvt,fmt,0.0
2004,mvt,fmt,0.0
2000,mvt,fmt,0.0
1997,mvt,fmt,0.0
2007,mvt,fmt,0.0
2010,mvt,fmt,0.0
2003,mvt,fmt,0.0
2011,mvt,fmt,0.0
2001,mvt,fmt,0.0
2008,cep,fmt,0.615
2009,cep,fmt,0.607
2005,cep,fmt,0.678
2006,cep,fmt,0.771
2012,cep,fmt,0.445
2014,cep,fmt,0.47400000000000003
2013,cep,fmt,0.501
1999,cep,fmt,0.8320000000000001
2002,cep,fmt,0.871
2017,cep,fmt,0.539
2016,cep,fmt,0.484
2015,cep,fmt,0.437
1998,cep,fmt,0.868
2004,cep,fmt,0.717
2000,cep,fmt,0.8210000000000001
1997,cep,fmt,0.718
2007,cep,fmt,0.41500000000000004
2010,cep,fmt,0.84
2003,cep,fmt,0.624
2011,cep,fmt,1.0110000000000001
2001,cep,fmt,0.985
2008,wst,fmt,0.0
2009,wst,fmt,0.0
2005,wst,fmt,0.0
2006,wst,fmt,0.0
2012,wst,fmt,0.0
2014,wst,fmt,0.0
2013,wst,fmt,0.0
1999,wst,fmt,0.0
2002,wst,fmt,0.0
2017,wst,fmt,0.0
2016,wst,fmt,0.0
2015,wst,fmt,0.0
1998,wst,fmt,0.0
2004,wst,fmt,0.0
2000,wst,fmt,0.0
1997,wst,fmt,0.0
2007,wst,fmt,0.0
2010,wst,fmt,0.0
2003,wst,fmt,0.0
2011,wst,fmt,0.0
2001,wst,fmt,0.0
2008,mot,fmt,1.377
2009,mot,fmt,0.532
2005,mot,fmt,0.932
2006,mot,fmt,0.839
2012,mot,fmt,1.604
2014,mot,fmt,1.599
2013,mot,fmt,1.5230000000000001
1999,mot,fmt,2.486
2002,mot,fmt,1.356
2017,mot,fmt,1.629
2016,mot,fmt,1.518
2015,mot,fmt,1.655
1998,mot,fmt,2.336
2004,mot,fmt,1.03
2000,mot,fmt,2.2
1997,mot,fmt,2.4130000000000003
2007,mot,fmt,0.726
2010,mot,fmt,0.706
2003,mot,fmt,1.166
2011,mot,fmt,0.592
2001,mot,fmt,2.21
2008,adm,fmt,0.0
2009,adm,fmt,0.0
2005,adm,fmt,0.0
2006,adm,fmt,0.0
2012,adm,fmt,0.0
2014,adm,fmt,0.0
2013,adm,fmt,0.0
1999,adm,fmt,0.0
2002,adm,fmt,0.0
2017,adm,fmt,0.0
2016,adm,fmt,0.0
2015,adm,fmt,0.0
1998,adm,fmt,0.0
2004,adm,fmt,0.0
2000,adm,fmt,0.0
1997,adm,fmt,0.0
2007,adm,fmt,0.0
2010,adm,fmt,0.0
2003,adm,fmt,0.0
2011,adm,fmt,0.0
2001,adm,fmt,0.0
2008,soc,fmt,0.0
2009,soc,fmt,0.0
2005,soc,fmt,0.0
2006,soc,fmt,0.0
2012,soc,fmt,0.0
2014,soc,fmt,0.0
2013,soc,fmt,0.0
1999,soc,fmt,0.0
2002,soc,fmt,0.0
2017,soc,fmt,0.0
2016,soc,fmt,0.0
2015,soc,fmt,0.0
1998,soc,fmt,0.0
2004,soc,fmt,0.0
2000,soc,fmt,0.0
1997,soc,fmt,0.0
2007,soc,fmt,0.0
2010,soc,fmt,0.0
2003,soc,fmt,0.0
2011,soc,fmt,0.0
2001,soc,fmt,0.0
2008,alt,fmt,0.0
2009,alt,fmt,0.0
2005,alt,fmt,0.0
2006,alt,fmt,0.0
2012,alt,fmt,0.0
2014,alt,fmt,0.0
2013,alt,fmt,0.0
1999,alt,fmt,0.015
2002,alt,fmt,0.0
2017,alt,fmt,0.0
2016,alt,fmt,0.0
2015,alt,fmt,0.0
1998,alt,fmt,0.011
2004,alt,fmt,0.0
2000,alt,fmt,0.012
1997,alt,fmt,0.004
2007,alt,fmt,0.0
2010,alt,fmt,0.0
2003,alt,fmt,0.0
2011,alt,fmt,0.0
2001,alt,fmt,0.044
2008,pmt,fmt,2.138
2009,pmt,fmt,1.6480000000000001
2005,pmt,fmt,4.094
2006,pmt,fmt,3.762
2012,pmt,fmt,2.646
2014,pmt,fmt,3.016
2013,pmt,fmt,2.967
1999,pmt,fmt,6.508
2002,pmt,fmt,4.716
2017,pmt,fmt,3.184
2016,pmt,fmt,2.984
2015,pmt,fmt,3.041
1998,pmt,fmt,6.347
2004,pmt,fmt,4.392
2000,pmt,fmt,7.598
1997,pmt,fmt,5.064
2007,pmt,fmt,2.7840000000000003
2010,pmt,fmt,1.981
2003,pmt,fmt,4.154
2011,pmt,fmt,2.5
2001,pmt,fmt,5.631
2008,trk,fmt,0.0
2009,trk,fmt,0.0
2005,trk,fmt,0.0
2006,trk,fmt,0.0
2012,trk,fmt,0.0
2014,trk,fmt,0.0
2013,trk,fmt,0.0
1999,trk,fmt,0.0
2002,trk,fmt,0.0
2017,trk,fmt,0.0
2016,trk,fmt,0.0
2015,trk,fmt,0.0
1998,trk,fmt,0.0
2004,trk,fmt,0.0
2000,trk,fmt,0.0
1997,trk,fmt,0.0
2007,trk,fmt,0.0
2010,trk,fmt,0.0
2003,trk,fmt,0.0
2011,trk,fmt,0.0
2001,trk,fmt,0.0
2008,fdd,fmt,0.0
2009,fdd,fmt,0.0
2005,fdd,fmt,0.0
2006,fdd,fmt,0.0
2012,fdd,fmt,0.0
2014,fdd,fmt,0.0
2013,fdd,fmt,0.0
1999,fdd,fmt,0.0
2002,fdd,fmt,0.0
2017,fdd,fmt,0.0
2016,fdd,fmt,0.0
2015,fdd,fmt,0.0
1998,fdd,fmt,0.0
2004,fdd,fmt,0.0
2000,fdd,fmt,0.0
1997,fdd,fmt,0.0
2007,fdd,fmt,0.0
2010,fdd,fmt,0.0
2003,fdd,fmt,0.0
2011,fdd,fmt,0.0
2001,fdd,fmt,0.0
2008,gmt,fmt,0.0
2009,gmt,fmt,0.0
2005,gmt,fmt,0.0
2006,gmt,fmt,0.0
2012,gmt,fmt,0.0
2014,gmt,fmt,0.0
2013,gmt,fmt,0.0
1999,gmt,fmt,0.0
2002,gmt,fmt,0.0
2017,gmt,fmt,0.0
2016,gmt,fmt,0.0
2015,gmt,fmt,0.0
1998,gmt,fmt,0.0
2004,gmt,fmt,0.0
2000,gmt,fmt,0.0
1997,gmt,fmt,0.0
2007,gmt,fmt,0.0
2010,gmt,fmt,0.0
2003,gmt,fmt,0.0
2011,gmt,fmt,0.0
2001,gmt,fmt,0.0
2008,wtt,fmt,0.0
2009,wtt,fmt,0.0
2005,wtt,fmt,0.0
2006,wtt,fmt,0.0
2012,wtt,fmt,0.0
2014,wtt,fmt,0.0
2013,wtt,fmt,0.0
1999,wtt,fmt,0.0
2002,wtt,fmt,0.0
2017,wtt,fmt,0.0
2016,wtt,fmt,0.0
2015,wtt,fmt,0.0
1998,wtt,fmt,0.0
2004,wtt,fmt,0.0
2000,wtt,fmt,0.0
1997,wtt,fmt,0.0
2007,wtt,fmt,0.0
2010,wtt,fmt,0.0
2003,wtt,fmt,0.0
2011,wtt,fmt,0.0
2001,wtt,fmt,0.0
2008,wpd,fmt,0.395
2009,wpd,fmt,0.936
2005,wpd,fmt,0.34
2006,wpd,fmt,0.316
2012,wpd,fmt,0.167
2014,wpd,fmt,0.223
2013,wpd,fmt,0.217
1999,wpd,fmt,0.28600000000000003
2002,wpd,fmt,0.23500000000000001
2017,wpd,fmt,0.231
2016,wpd,fmt,0.217
2015,wpd,fmt,0.234
1998,wpd,fmt,0.35000000000000003
2004,wpd,fmt,0.306
2000,wpd,fmt,0.221
1997,wpd,fmt,0.44
2007,wpd,fmt,0.329
2010,wpd,fmt,1.173
2003,wpd,fmt,0.313
2011,wpd,fmt,1.429
2001,wpd,fmt,0.196
2008,wht,fmt,3.5780000000000003
2009,wht,fmt,3.0580000000000003
2005,wht,fmt,2.806
2006,wht,fmt,2.992
2012,wht,fmt,3.529
2014,wht,fmt,3.867
2013,wht,fmt,3.95
1999,wht,fmt,2.436
2002,wht,fmt,2.369
2017,wht,fmt,4.415
2016,wht,fmt,4.106
2015,wht,fmt,4.07
1998,wht,fmt,2.366
2004,wht,fmt,2.41
2000,wht,fmt,2.481
1997,wht,fmt,2.328
2007,wht,fmt,3.624
2010,wht,fmt,3.104
2003,wht,fmt,2.395
2011,wht,fmt,3.303
2001,wht,fmt,2.384
2008,oth,fmt,0.0
2009,oth,fmt,0.0
2005,oth,fmt,0.0
2006,oth,fmt,0.0
2012,oth,fmt,0.0
2014,oth,fmt,0.0
2013,oth,fmt,0.0
1999,oth,fmt,0.0
2002,oth,fmt,0.0
2017,oth,fmt,0.0
2016,oth,fmt,0.0
2015,oth,fmt,0.0
1998,oth,fmt,0.0
2004,oth,fmt,0.0
2000,oth,fmt,0.0
1997,oth,fmt,0.0
2007,oth,fmt,0.0
2010,oth,fmt,0.0
2003,oth,fmt,0.0
2011,oth,fmt,0.0
2001,oth,fmt,0.0
2008,wrh,fmt,0.0
2009,wrh,fmt,0.0
2005,wrh,fmt,0.0
2006,wrh,fmt,0.0
2012,wrh,fmt,0.0
2014,wrh,fmt,0.0
2013,wrh,fmt,0.0
1999,wrh,fmt,0.0
2002,wrh,fmt,0.0
2017,wrh,fmt,0.0
2016,wrh,fmt,0.0
2015,wrh,fmt,0.0
1998,wrh,fmt,0.0
2004,wrh,fmt,0.0
2000,wrh,fmt,0.0
1997,wrh,fmt,0.0
2007,wrh,fmt,0.0
2010,wrh,fmt,0.0
2003,wrh,fmt,0.0
2011,wrh,fmt,0.0
2001,wrh,fmt,0.0
2008,ott,fmt,0.0
2009,ott,fmt,0.0
2005,ott,fmt,0.0
2006,ott,fmt,0.0
2012,ott,fmt,0.0
2014,ott,fmt,0.0
2013,ott,fmt,0.0
1999,ott,fmt,0.0
2002,ott,fmt,0.0
2017,ott,fmt,0.0
2016,ott,fmt,0.0
2015,ott,fmt,0.0
1998,ott,fmt,0.0
2004,ott,fmt,0.0
2000,ott,fmt,0.0
1997,ott,fmt,0.0
2007,ott,fmt,0.0
2010,ott,fmt,0.0
2003,ott,fmt,0.0
2011,ott,fmt,0.0
2001,ott,fmt,0.0
2008,che,fmt,0.176
2009,che,fmt,0.425
2005,che,fmt,0.749
2006,che,fmt,0.732
2012,che,fmt,0.098
2014,che,fmt,0.098
2013,che,fmt,0.11900000000000001
1999,che,fmt,0.161
2002,che,fmt,0.202
2017,che,fmt,0.156
2016,che,fmt,0.135
2015,che,fmt,0.124
1998,che,fmt,0.126
2004,che,fmt,0.65
2000,che,fmt,0.384
1997,che,fmt,0.17200000000000001
2007,che,fmt,0.38
2010,che,fmt,0.354
2003,che,fmt,0.446
2011,che,fmt,0.453
2001,che,fmt,0.31
2008,air,fmt,0.0
2009,air,fmt,0.0
2005,air,fmt,0.0
2006,air,fmt,0.0
2012,air,fmt,0.0
2014,air,fmt,0.0
2013,air,fmt,0.0
1999,air,fmt,0.0
2002,air,fmt,0.0
2017,air,fmt,0.0
2016,air,fmt,0.0
2015,air,fmt,0.0
1998,air,fmt,0.0
2004,air,fmt,0.0
2000,air,fmt,0.0
1997,air,fmt,0.0
2007,air,fmt,0.0
2010,air,fmt,0.0
2003,air,fmt,0.0
2011,air,fmt,0.0
2001,air,fmt,0.0
2008,mmf,fmt,0.261
2009,mmf,fmt,0.193
2005,mmf,fmt,0.532
2006,mmf,fmt,0.483
2012,mmf,fmt,0.193
2014,mmf,fmt,0.188
2013,mmf,fmt,0.234
1999,mmf,fmt,0.486
2002,mmf,fmt,0.398
2017,mmf,fmt,0.223
2016,mmf,fmt,0.209
2015,mmf,fmt,0.184
1998,mmf,fmt,0.536
2004,mmf,fmt,0.461
2000,mmf,fmt,0.495
1997,mmf,fmt,0.507
2007,mmf,fmt,0.336
2010,mmf,fmt,0.121
2003,mmf,fmt,0.47400000000000003
2011,mmf,fmt,0.057
2001,mmf,fmt,0.429
2008,otr,fmt,0.0
2009,otr,fmt,0.0
2005,otr,fmt,0.0
2006,otr,fmt,0.0
2012,otr,fmt,0.0
2014,otr,fmt,0.0
2013,otr,fmt,0.0
1999,otr,fmt,0.0
2002,otr,fmt,0.0
2017,otr,fmt,0.0
2016,otr,fmt,0.0
2015,otr,fmt,0.0
1998,otr,fmt,0.0
2004,otr,fmt,0.0
2000,otr,fmt,0.0
1997,otr,fmt,0.0
2007,otr,fmt,0.0
2010,otr,fmt,0.0
2003,otr,fmt,0.0
2011,otr,fmt,0.0
2001,otr,fmt,0.0
2008,min,fmt,0.0
2009,min,fmt,0.0
2005,min,fmt,0.0
2006,min,fmt,0.0
2012,min,fmt,0.0
2014,min,fmt,0.0
2013,min,fmt,0.0
1999,min,fmt,0.0
2002,min,fmt,0.0
2017,min,fmt,0.0
2016,min,fmt,0.0
2015,min,fmt,0.0
1998,min,fmt,0.0
2004,min,fmt,0.0
2000,min,fmt,0.0
1997,min,fmt,0.0
2007,min,fmt,0.0
2010,min,fmt,0.0
2003,min,fmt,0.0
2011,min,fmt,0.0
2001,min,fmt,0.0
2008,TotalBasic,fmt,357.407
2009,TotalBasic,fmt,280.222
2005,TotalBasic,fmt,287.76
2006,TotalBasic,fmt,316.45300000000003
2012,TotalBasic,fmt,343.252
2014,TotalBasic,fmt,359.987
2013,TotalBasic,fmt,349.67400000000004
1999,TotalBasic,fmt,257.076
2002,TotalBasic,fmt,246.689
2017,TotalBasic,fmt,363.759
2016,TotalBasic,fmt,337.01300000000003
2015,TotalBasic,fmt,351.173
1998,TotalBasic,fmt,254.512
2004,TotalBasic,fmt,260.053
2000,TotalBasic,fmt,268.982
1997,TotalBasic,fmt,243.747
2007,TotalBasic,fmt,342.629
2010,TotalBasic,fmt,295.543
2003,TotalBasic,fmt,244.103
2011,TotalBasic,fmt,326.37
2001,TotalBasic,fmt,252.391
2008,ppd,pet,0.024
2009,ppd,pet,0.012
2005,ppd,pet,0.021
2006,ppd,pet,0.026000000000000002
2012,ppd,pet,0.021
2014,ppd,pet,0.012
2013,ppd,pet,0.007
1999,ppd,pet,0.016
2002,ppd,pet,0.014
2017,ppd,pet,0.001
2016,ppd,pet,0.001
2015,ppd,pet,0.003
1998,ppd,pet,0.033
2004,ppd,pet,0.017
2000,ppd,pet,0.015
1997,ppd,pet,0.034
2007,ppd,pet,0.076
2010,ppd,pet,0.01
2003,ppd,pet,0.01
