yr,ir_use,jc_use,value
2002,amd,alt,0.027
2017,amd,alt,0.01
2016,amd,alt,0.008
2015,amd,alt,0.008
1998,amd,alt,0.074
2004,amd,alt,0.023
2000,amd,alt,0.066
1997,amd,alt,0.068
2007,amd,alt,0.021
2010,amd,alt,0.013000000000000001
2003,amd,alt,0.026000000000000002
2011,amd,alt,0.019
2001,amd,alt,0.034
2008,oil,alt,0.0
2009,oil,alt,0.0
2005,oil,alt,0.0
2006,oil,alt,0.0
2012,oil,alt,0.0
2014,oil,alt,0.0
2013,oil,alt,0.0
1999,oil,alt,0.0
2002,oil,alt,0.0
2017,oil,alt,0.0
2016,oil,alt,0.0
2015,oil,alt,0.0
1998,oil,alt,0.0
2004,oil,alt,0.0
2000,oil,alt,0.0
1997,oil,alt,0.0
2007,oil,alt,0.0
2010,oil,alt,0.0
2003,oil,alt,0.0
2011,oil,alt,0.0
2001,oil,alt,0.0
2008,hos,alt,0.0
2009,hos,alt,0.0
2005,hos,alt,0.0
2006,hos,alt,0.0
2012,hos,alt,0.0
2014,hos,alt,0.0
2013,hos,alt,0.0
1999,hos,alt,0.0
2002,hos,alt,0.0
2017,hos,alt,0.0
2016,hos,alt,0.0
2015,hos,alt,0.0
1998,hos,alt,0.0
2004,hos,alt,0.0
2000,hos,alt,0.0
1997,hos,alt,0.0
2007,hos,alt,0.0
2010,hos,alt,0.0
2003,hos,alt,0.0
2011,hos,alt,0.0
2001,hos,alt,0.0
2008,rnt,alt,0.291
2009,rnt,alt,0.28300000000000003
2005,rnt,alt,0.649
2006,rnt,alt,0.713
2012,rnt,alt,0.11900000000000001
2014,rnt,alt,0.096
2013,rnt,alt,0.115
1999,rnt,alt,1.26
2002,rnt,alt,0.835
2017,rnt,alt,0.062
2016,rnt,alt,0.057
2015,rnt,alt,0.066
1998,rnt,alt,1.301
2004,rnt,alt,0.581
2000,rnt,alt,1.303
1997,rnt,alt,1.444
2007,rnt,alt,0.324
2010,rnt,alt,0.189
2003,rnt,alt,0.8130000000000001
2011,rnt,alt,0.23500000000000001
2001,rnt,alt,0.929
2008,pla,alt,0.35000000000000003
2009,pla,alt,0.316
2005,pla,alt,0.177
2006,pla,alt,0.256
2012,pla,alt,0.161
2014,pla,alt,0.074
2013,pla,alt,0.135
1999,pla,alt,0.333
2002,pla,alt,0.10300000000000001
2017,pla,alt,0.083
2016,pla,alt,0.07200000000000001
2015,pla,alt,0.069
1998,pla,alt,0.255
2004,pla,alt,0.132
2000,pla,alt,0.376
1997,pla,alt,0.448
2007,pla,alt,0.267
2010,pla,alt,0.19
2003,pla,alt,0.108
2011,pla,alt,0.241
2001,pla,alt,0.158
2008,fof,alt,0.064
2009,fof,alt,0.08700000000000001
2005,fof,alt,0.055
2006,fof,alt,0.045
2012,fof,alt,0.063
2014,fof,alt,0.05
2013,fof,alt,0.039
1999,fof,alt,0.038
2002,fof,alt,0.028
2017,fof,alt,0.039
2016,fof,alt,0.031
2015,fof,alt,0.029
1998,fof,alt,0.036000000000000004
2004,fof,alt,0.041
2000,fof,alt,0.062
1997,fof,alt,0.05
2007,fof,alt,0.056
2010,fof,alt,0.12
2003,fof,alt,0.04
2011,fof,alt,0.136
2001,fof,alt,0.038
2008,fin,alt,0.0
2009,fin,alt,0.0
2005,fin,alt,0.0
2006,fin,alt,0.0
2012,fin,alt,0.0
2014,fin,alt,0.0
2013,fin,alt,0.0
1999,fin,alt,0.0
2002,fin,alt,0.0
2017,fin,alt,0.0
2016,fin,alt,0.0
2015,fin,alt,0.0
1998,fin,alt,0.0
2004,fin,alt,0.0
2000,fin,alt,0.0
1997,fin,alt,0.0
2007,fin,alt,0.0
2010,fin,alt,0.0
2003,fin,alt,0.0
2011,fin,alt,0.0
2001,fin,alt,0.0
2008,tsv,alt,0.877
2009,tsv,alt,1.037
2005,tsv,alt,1.489
2006,tsv,alt,1.903
2012,tsv,alt,0.437
2014,tsv,alt,0.368
2013,tsv,alt,0.41600000000000004
1999,tsv,alt,2.6310000000000002
2002,tsv,alt,1.67
2017,tsv,alt,0.459
2016,tsv,alt,0.367
2015,tsv,alt,0.319
1998,tsv,alt,2.545
2004,tsv,alt,1.37
2000,tsv,alt,2.463
1997,tsv,alt,2.337
2007,tsv,alt,1.1
2010,tsv,alt,0.668
2003,tsv,alt,1.557
2011,tsv,alt,0.799
2001,tsv,alt,1.665
2008,nrs,alt,0.0
2009,nrs,alt,0.0
2005,nrs,alt,0.0
2006,nrs,alt,0.0
2012,nrs,alt,0.0
2014,nrs,alt,0.0
2013,nrs,alt,0.0
1999,nrs,alt,0.0
2002,nrs,alt,0.0
2017,nrs,alt,0.0
2016,nrs,alt,0.0
2015,nrs,alt,0.0
1998,nrs,alt,0.0
2004,nrs,alt,0.0
2000,nrs,alt,0.0
1997,nrs,alt,0.0
2007,nrs,alt,0.0
2010,nrs,alt,0.0
2003,nrs,alt,0.0
2011,nrs,alt,0.0
2001,nrs,alt,0.0
2008,sec,alt,0.011
2009,sec,alt,0.015
2005,sec,alt,0.02
2006,sec,alt,0.032
2012,sec,alt,0.007
2014,sec,alt,0.005
2013,sec,alt,0.006
1999,sec,alt,0.062
2002,sec,alt,0.024
2017,sec,alt,0.004
2016,sec,alt,0.003
2015,sec,alt,0.003
1998,sec,alt,0.058
2004,sec,alt,0.016
2000,sec,alt,0.068
1997,sec,alt,0.043000000000000003
2007,sec,alt,0.016
2010,sec,alt,0.007
2003,sec,alt,0.021
2011,sec,alt,0.011
2001,sec,alt,0.035
2008,art,alt,0.005
2009,art,alt,0.007
2005,art,alt,0.006
2006,art,alt,0.009000000000000001
2012,art,alt,0.003
2014,art,alt,0.002
2013,art,alt,0.003
1999,art,alt,0.015
2002,art,alt,0.007
2017,art,alt,0.002
2016,art,alt,0.001
2015,art,alt,0.002
1998,art,alt,0.016
2004,art,alt,0.005
2000,art,alt,0.014
1997,art,alt,0.014
2007,art,alt,0.005
2010,art,alt,0.003
2003,art,alt,0.007
2011,art,alt,0.005
2001,art,alt,0.008
2008,mov,alt,0.0
2009,mov,alt,0.0
2005,mov,alt,0.0
2006,mov,alt,0.0
2012,mov,alt,0.0
2014,mov,alt,0.0
2013,mov,alt,0.0
1999,mov,alt,0.0
2002,mov,alt,0.0
2017,mov,alt,0.0
2016,mov,alt,0.0
2015,mov,alt,0.0
1998,mov,alt,0.0
2004,mov,alt,0.0
2000,mov,alt,0.0
1997,mov,alt,0.0
2007,mov,alt,0.0
2010,mov,alt,0.0
2003,mov,alt,0.0
2011,mov,alt,0.0
2001,mov,alt,0.0
2008,fpd,alt,0.0
2009,fpd,alt,0.0
2005,fpd,alt,0.0
2006,fpd,alt,0.0
2012,fpd,alt,0.0
2014,fpd,alt,0.0
2013,fpd,alt,0.0
1999,fpd,alt,0.0
2002,fpd,alt,0.0
2017,fpd,alt,0.0
2016,fpd,alt,0.0
2015,fpd,alt,0.0
1998,fpd,alt,0.0
2004,fpd,alt,0.0
2000,fpd,alt,0.0
1997,fpd,alt,0.0
2007,fpd,alt,0.0
2010,fpd,alt,0.0
2003,fpd,alt,0.0
2011,fpd,alt,0.0
2001,fpd,alt,0.0
2008,slg,alt,0.0
2009,slg,alt,0.0
2005,slg,alt,0.0
2006,slg,alt,0.0
2012,slg,alt,0.0
2014,slg,alt,0.0
2013,slg,alt,0.0
1999,slg,alt,0.0
2002,slg,alt,0.0
2017,slg,alt,0.0
2016,slg,alt,0.0
2015,slg,alt,0.0
1998,slg,alt,0.0
2004,slg,alt,0.0
2000,slg,alt,0.0
1997,slg,alt,0.0
2007,slg,alt,0.0
2010,slg,alt,0.0
2003,slg,alt,0.0
2011,slg,alt,0.0
2001,slg,alt,0.0
2008,pri,alt,0.117
2009,pri,alt,0.082
2005,pri,alt,0.931
2006,pri,alt,0.612
2012,pri,alt,0.028
2014,pri,alt,0.017
2013,pri,alt,0.022
1999,pri,alt,2.437
2002,pri,alt,2.198
2017,pri,alt,0.016
2016,pri,alt,0.021
2015,pri,alt,0.017
1998,pri,alt,2.577
2004,pri,alt,0.8270000000000001
2000,pri,alt,2.1470000000000002
1997,pri,alt,3.203
2007,pri,alt,0.194
2010,pri,alt,0.059000000000000004
2003,pri,alt,1.589
2011,pri,alt,0.062
2001,pri,alt,1.667
2008,grd,alt,0.007
2009,grd,alt,0.009000000000000001
2005,grd,alt,0.006
2006,grd,alt,0.01
2012,grd,alt,0.005
2014,grd,alt,0.005
2013,grd,alt,0.005
1999,grd,alt,0.016
2002,grd,alt,0.006
2017,grd,alt,0.004
2016,grd,alt,0.003
2015,grd,alt,0.003
1998,grd,alt,0.019
2004,grd,alt,0.005
2000,grd,alt,0.015
1997,grd,alt,0.017
2007,grd,alt,0.007
2010,grd,alt,0.005
2003,grd,alt,0.005
2011,grd,alt,0.008
2001,grd,alt,0.009000000000000001
2008,pip,alt,0.0
2009,pip,alt,0.0
2005,pip,alt,0.0
2006,pip,alt,0.0
2012,pip,alt,0.0
2014,pip,alt,0.0
2013,pip,alt,0.0
1999,pip,alt,0.0
2002,pip,alt,0.0
2017,pip,alt,0.0
2016,pip,alt,0.0
2015,pip,alt,0.0
1998,pip,alt,0.0
2004,pip,alt,0.0
2000,pip,alt,0.0
1997,pip,alt,0.0
2007,pip,alt,0.0
2010,pip,alt,0.0
2003,pip,alt,0.0
2011,pip,alt,0.0
2001,pip,alt,0.0
2008,sle,alt,0.018000000000000002
2009,sle,alt,0.03
2005,sle,alt,0.016
2006,sle,alt,0.025
2012,sle,alt,0.006
2014,sle,alt,0.006
2013,sle,alt,0.007
1999,sle,alt,0.021
2002,sle,alt,0.02
2017,sle,alt,0.006
2016,sle,alt,0.004
2015,sle,alt,0.005
1998,sle,alt,0.028
2004,sle,alt,0.018000000000000002
2000,sle,alt,0.018000000000000002
1997,sle,alt,0.025
2007,sle,alt,0.022
2010,sle,alt,0.019
2003,sle,alt,0.018000000000000002
2011,sle,alt,0.024
2001,sle,alt,0.011
2008,osv,alt,0.048
2009,osv,alt,0.078
2005,osv,alt,0.08
2006,osv,alt,0.114
2012,osv,alt,0.018000000000000002
2014,osv,alt,0.015
2013,osv,alt,0.016
1999,osv,alt,0.23
2002,osv,alt,0.147
2017,osv,alt,0.021
2016,osv,alt,0.012
2015,osv,alt,0.013000000000000001
1998,osv,alt,0.269
2004,osv,alt,0.10200000000000001
2000,osv,alt,0.2
1997,osv,alt,0.26
2007,osv,alt,0.073
2010,osv,alt,0.041
2003,osv,alt,0.134
2011,osv,alt,0.065
2001,osv,alt,0.14300000000000002
2008,trn,alt,0.0
2009,trn,alt,0.0
2005,trn,alt,0.0
2006,trn,alt,0.0
2012,trn,alt,0.0
2014,trn,alt,0.0
2013,trn,alt,0.0
1999,trn,alt,0.0
2002,trn,alt,0.0
2017,trn,alt,0.0
2016,trn,alt,0.0
2015,trn,alt,0.0
1998,trn,alt,0.0
2004,trn,alt,0.0
2000,trn,alt,0.0
1997,trn,alt,0.0
2007,trn,alt,0.0
2010,trn,alt,0.0
2003,trn,alt,0.0
2011,trn,alt,0.0
2001,trn,alt,0.0
2008,smn,alt,0.0
2009,smn,alt,0.0
2005,smn,alt,0.0
2006,smn,alt,0.0
2012,smn,alt,0.0
2014,smn,alt,0.0
2013,smn,alt,0.0
1999,smn,alt,0.0
2002,smn,alt,0.0
2017,smn,alt,0.0
2016,smn,alt,0.0
2015,smn,alt,0.0
1998,smn,alt,0.0
2004,smn,alt,0.0
2000,smn,alt,0.0
1997,smn,alt,0.0
2007,smn,alt,0.0
2010,smn,alt,0.0
2003,smn,alt,0.0
2011,smn,alt,0.0
2001,smn,alt,0.0
2008,fmt,alt,0.28500000000000003
2009,fmt,alt,0.233
2005,fmt,alt,0.315
2006,fmt,alt,0.40900000000000003
2012,fmt,alt,0.126
2014,fmt,alt,0.122
2013,fmt,alt,0.127
1999,fmt,alt,0.483
2002,fmt,alt,0.271
2017,fmt,alt,0.219
2016,fmt,alt,0.203
2015,fmt,alt,0.16
1998,fmt,alt,0.435
2004,fmt,alt,0.23500000000000001
2000,fmt,alt,0.551
1997,fmt,alt,0.44
2007,fmt,alt,0.311
2010,fmt,alt,0.17
2003,fmt,alt,0.231
2011,fmt,alt,0.187
2001,fmt,alt,0.397
2008,pet,alt,0.099
2009,pet,alt,0.073
2005,pet,alt,0.14300000000000002
2006,pet,alt,0.166
2012,pet,alt,0.029
2014,pet,alt,0.019
2013,pet,alt,0.028
1999,pet,alt,0.08600000000000001
2002,pet,alt,0.08600000000000001
2017,pet,alt,0.016
2016,pet,alt,0.009000000000000001
2015,pet,alt,0.014
1998,pet,alt,0.108
2004,pet,alt,0.123
2000,pet,alt,0.165
1997,pet,alt,0.136
2007,pet,alt,0.096
2010,pet,alt,0.049
2003,pet,alt,0.092
2011,pet,alt,0.11
2001,pet,alt,0.091
2008,cep,alt,0.068
2009,cep,alt,0.083
2005,cep,alt,0.108
2006,cep,alt,0.148
2012,cep,alt,0.06
2014,cep,alt,0.062
2013,cep,alt,0.066
1999,cep,alt,0.14100000000000001
2002,cep,alt,0.064
2017,cep,alt,0.11
2016,cep,alt,0.10400000000000001
2015,cep,alt,0.085
1998,cep,alt,0.11900000000000001
2004,cep,alt,0.079
2000,cep,alt,0.138
1997,cep,alt,0.155
2007,cep,alt,0.08700000000000001
2010,cep,alt,0.068
2003,cep,alt,0.068
2011,cep,alt,0.091
2001,cep,alt,0.07100000000000001
2008,wst,alt,0.04
2009,wst,alt,0.056
2005,wst,alt,0.038
2006,wst,alt,0.055
2012,wst,alt,0.012
2014,wst,alt,0.011
2013,wst,alt,0.012
1999,wst,alt,0.07100000000000001
2002,wst,alt,0.055
2017,wst,alt,0.008
2016,wst,alt,0.006
2015,wst,alt,0.008
1998,wst,alt,0.073
2004,wst,alt,0.042
2000,wst,alt,0.066
1997,wst,alt,0.062
2007,wst,alt,0.046
2010,wst,alt,0.033
2003,wst,alt,0.047
2011,wst,alt,0.043000000000000003
2001,wst,alt,0.046
2008,mot,alt,0.002
2009,mot,alt,0.001
2005,mot,alt,0.005
2006,mot,alt,0.003
2012,mot,alt,0.001
2014,mot,alt,0.001
2013,mot,alt,0.001
1999,mot,alt,0.012
2002,mot,alt,0.006
2017,mot,alt,0.001
2016,mot,alt,0.001
2015,mot,alt,0.001
1998,mot,alt,0.012
2004,mot,alt,0.004
2000,mot,alt,0.013000000000000001
1997,mot,alt,0.014
2007,mot,alt,0.002
2010,mot,alt,0.003
2003,mot,alt,0.005
2011,mot,alt,0.003
2001,mot,alt,0.009000000000000001
2008,adm,alt,1.03
2009,adm,alt,1.234
2005,adm,alt,2.589
2006,adm,alt,2.7720000000000002
2012,adm,alt,0.49
2014,adm,alt,0.363
2013,adm,alt,0.45
1999,adm,alt,4.384
2002,adm,alt,3.094
2017,adm,alt,0.335
2016,adm,alt,0.268
2015,adm,alt,0.28800000000000003
1998,adm,alt,3.995
2004,adm,alt,2.569
2000,adm,alt,4.335
1997,adm,alt,4.948
2007,adm,alt,1.283
2010,adm,alt,0.884
2003,adm,alt,2.6710000000000003
2011,adm,alt,1.102
2001,adm,alt,2.926
2008,soc,alt,0.0
2009,soc,alt,0.0
2005,soc,alt,0.0
2006,soc,alt,0.0
2012,soc,alt,0.0
2014,soc,alt,0.0
2013,soc,alt,0.0
1999,soc,alt,0.0
2002,soc,alt,0.0
2017,soc,alt,0.0
2016,soc,alt,0.0
2015,soc,alt,0.0
1998,soc,alt,0.0
2004,soc,alt,0.0
2000,soc,alt,0.0
1997,soc,alt,0.0
2007,soc,alt,0.0
2010,soc,alt,0.0
2003,soc,alt,0.0
2011,soc,alt,0.0
2001,soc,alt,0.0
2008,alt,alt,4.477
2009,alt,alt,3.6630000000000003
2005,alt,alt,6.162
2006,alt,alt,6.1240000000000006
2012,alt,alt,1.974
2014,alt,alt,2.976
2013,alt,alt,2.432
1999,alt,alt,12.336
2002,alt,alt,6.345
2017,alt,alt,3.484
2016,alt,alt,3.104
2015,alt,alt,3.451
1998,alt,alt,13.959
2004,alt,alt,5.328
2000,alt,alt,14.237
1997,alt,alt,14.338000000000001
2007,alt,alt,5.328
2010,alt,alt,3.618
2003,alt,alt,5.785
2011,alt,alt,3.4490000000000003
2001,alt,alt,9.898
2008,pmt,alt,0.0
2009,pmt,alt,0.0
2005,pmt,alt,0.0
2006,pmt,alt,0.0
2012,pmt,alt,0.0
2014,pmt,alt,0.0
2013,pmt,alt,0.0
1999,pmt,alt,0.0
2002,pmt,alt,0.0
2017,pmt,alt,0.0
2016,pmt,alt,0.0
2015,pmt,alt,0.0
1998,pmt,alt,0.0
2004,pmt,alt,0.0
2000,pmt,alt,0.0
1997,pmt,alt,0.0
2007,pmt,alt,0.0
2010,pmt,alt,0.0
2003,pmt,alt,0.0
2011,pmt,alt,0.0
2001,pmt,alt,0.0
2008,trk,alt,0.002
2009,trk,alt,0.005
2005,trk,alt,0.005
2006,trk,alt,0.009000000000000001
2012,trk,alt,0.002
2014,trk,alt,0.002
2013,trk,alt,0.002
1999,trk,alt,0.003
2002,trk,alt,0.003
2017,trk,alt,0.012
2016,trk,alt,0.003
2015,trk,alt,0.002
1998,trk,alt,0.003
2004,trk,alt,0.004
2000,trk,alt,0.004
1997,trk,alt,0.002
2007,trk,alt,0.004
2010,trk,alt,0.005
2003,trk,alt,0.006
2011,trk,alt,0.005
2001,trk,alt,0.005
2008,fdd,alt,0.0
2009,fdd,alt,0.0
2005,fdd,alt,0.0
2006,fdd,alt,0.0
2012,fdd,alt,0.0
2014,fdd,alt,0.0
2013,fdd,alt,0.0
1999,fdd,alt,0.0
2002,fdd,alt,0.0
2017,fdd,alt,0.0
2016,fdd,alt,0.0
2015,fdd,alt,0.0
1998,fdd,alt,0.0
2004,fdd,alt,0.0
2000,fdd,alt,0.0
1997,fdd,alt,0.0
2007,fdd,alt,0.0
2010,fdd,alt,0.0
2003,fdd,alt,0.0
2011,fdd,alt,0.0
2001,fdd,alt,0.0
2008,wtt,alt,0.0
2009,wtt,alt,0.0
2005,wtt,alt,0.0
2006,wtt,alt,0.0
2012,wtt,alt,0.0
2014,wtt,alt,0.0
2013,wtt,alt,0.0
1999,wtt,alt,0.0
2002,wtt,alt,0.0
2017,wtt,alt,0.0
2016,wtt,alt,0.0
2015,wtt,alt,0.0
1998,wtt,alt,0.0
2004,wtt,alt,0.0
2000,wtt,alt,0.0
1997,wtt,alt,0.0
2007,wtt,alt,0.0
2010,wtt,alt,0.0
2003,wtt,alt,0.0
2011,wtt,alt,0.0
2001,wtt,alt,0.0
2008,wpd,alt,0.002
2009,wpd,alt,0.003
2005,wpd,alt,0.001
2006,wpd,alt,0.001
2012,wpd,alt,0.002
2014,wpd,alt,0.002
2013,wpd,alt,0.002
1999,wpd,alt,0.0
2002,wpd,alt,0.0
2017,wpd,alt,0.003
2016,wpd,alt,0.003
2015,wpd,alt,0.002
1998,wpd,alt,0.001
2004,wpd,alt,0.0
2000,wpd,alt,0.0
1997,wpd,alt,0.001
2007,wpd,alt,0.001
2010,wpd,alt,0.002
2003,wpd,alt,0.0
2011,wpd,alt,0.002
2001,wpd,alt,0.0
2008,wht,alt,0.098
2009,wht,alt,0.107
2005,wht,alt,0.234
2006,wht,alt,0.199
2012,wht,alt,0.049
2014,wht,alt,0.035
2013,wht,alt,0.041
1999,wht,alt,0.889
2002,wht,alt,0.391
2017,wht,alt,0.026000000000000002
2016,wht,alt,0.026000000000000002
2015,wht,alt,0.028
1998,wht,alt,0.9580000000000001
2004,wht,alt,0.248
2000,wht,alt,0.778
1997,wht,alt,1.08
2007,wht,alt,0.094
2010,wht,alt,0.067
2003,wht,alt,0.311
2011,wht,alt,0.085
2001,wht,alt,0.556
2008,oth,alt,0.021
2009,oth,alt,0.021
2005,oth,alt,0.021
2006,oth,alt,0.021
2012,oth,alt,0.025
2014,oth,alt,0.025
2013,oth,alt,0.025
1999,oth,alt,0.015
2002,oth,alt,0.017
2017,oth,alt,0.027
2016,oth,alt,0.026000000000000002
2015,oth,alt,0.023
1998,oth,alt,0.01
2004,oth,alt,0.02
2000,oth,alt,0.017
1997,oth,alt,0.009000000000000001
2007,oth,alt,0.021
2010,oth,alt,0.023
2003,oth,alt,0.016
2011,oth,alt,0.024
2001,oth,alt,0.016
2008,wrh,alt,0.015
2009,wrh,alt,0.058
2005,wrh,alt,0.03
2006,wrh,alt,0.055
2012,wrh,alt,0.048
2014,wrh,alt,0.038
2013,wrh,alt,0.046
1999,wrh,alt,0.031
2002,wrh,alt,0.022
2017,wrh,alt,0.28400000000000003
2016,wrh,alt,0.057
2015,wrh,alt,0.042
1998,wrh,alt,0.03
2004,wrh,alt,0.029
2000,wrh,alt,0.035
1997,wrh,alt,0.029
2007,wrh,alt,0.026000000000000002
2010,wrh,alt,0.07100000000000001
2003,wrh,alt,0.038
2011,wrh,alt,0.078
2001,wrh,alt,0.032
2008,ott,alt,0.0
2009,ott,alt,0.0
2005,ott,alt,0.0
2006,ott,alt,0.0
2012,ott,alt,0.0
2014,ott,alt,0.0
2013,ott,alt,0.0
1999,ott,alt,0.0
2002,ott,alt,0.0
2017,ott,alt,0.0
2016,ott,alt,0.0
2015,ott,alt,0.0
1998,ott,alt,0.0
2004,ott,alt,0.0
2000,ott,alt,0.0
1997,ott,alt,0.0
2007,ott,alt,0.0
2010,ott,alt,0.0
2003,ott,alt,0.0
2011,ott,alt,0.0
2001,ott,alt,0.0
2008,che,alt,0.41500000000000004
2009,che,alt,0.361
2005,che,alt,0.326
2006,che,alt,0.379
2012,che,alt,0.232
2014,che,alt,0.168
2013,che,alt,0.183
1999,che,alt,0.5710000000000001
2002,che,alt,0.275
2017,che,alt,0.151
2016,che,alt,0.14200000000000002
2015,che,alt,0.136
1998,che,alt,0.511
2004,che,alt,0.265
2000,che,alt,0.5710000000000001
1997,che,alt,0.645
2007,che,alt,0.367
2010,che,alt,0.28
2003,che,alt,0.277
2011,che,alt,0.352
2001,che,alt,0.379
2008,air,alt,0.032
2009,air,alt,0.033
2005,air,alt,0.042
2006,air,alt,0.061
2012,air,alt,0.02
2014,air,alt,0.016
2013,air,alt,0.019
1999,air,alt,0.085
2002,air,alt,0.033
2017,air,alt,0.014
2016,air,alt,0.011
2015,air,alt,0.012
1998,air,alt,0.101
2004,air,alt,0.035
2000,air,alt,0.083
1997,air,alt,0.08600000000000001
2007,air,alt,0.037
2010,air,alt,0.02
2003,air,alt,0.037
2011,air,alt,0.035
2001,air,alt,0.045
2008,mmf,alt,0.334
2009,mmf,alt,0.275
2005,mmf,alt,0.458
2006,mmf,alt,0.404
2012,mmf,alt,0.214
2014,mmf,alt,0.152
2013,mmf,alt,0.17300000000000001
1999,mmf,alt,0.6950000000000001
2002,mmf,alt,0.505
2017,mmf,alt,0.186
2016,mmf,alt,0.188
2015,mmf,alt,0.17500000000000002
1998,mmf,alt,0.677
2004,mmf,alt,0.404
2000,mmf,alt,0.603
1997,mmf,alt,0.784
2007,mmf,alt,0.439
2010,mmf,alt,0.226
2003,mmf,alt,0.454
2011,mmf,alt,0.28
2001,mmf,alt,0.5700000000000001
2008,otr,alt,0.0
2009,otr,alt,0.0
2005,otr,alt,0.0
2006,otr,alt,0.0
2012,otr,alt,0.0
2014,otr,alt,0.0
2013,otr,alt,0.0
1999,otr,alt,0.0
2002,otr,alt,0.0
2017,otr,alt,0.0
2016,otr,alt,0.0
2015,otr,alt,0.0
1998,otr,alt,0.0
2004,otr,alt,0.0
2000,otr,alt,0.0
1997,otr,alt,0.0
2007,otr,alt,0.0
2010,otr,alt,0.0
2003,otr,alt,0.0
2011,otr,alt,0.0
2001,otr,alt,0.0
2008,min,alt,0.0
2009,min,alt,0.0
2005,min,alt,0.0
2006,min,alt,0.0
2012,min,alt,0.0
2014,min,alt,0.0
2013,min,alt,0.0
1999,min,alt,0.0
2002,min,alt,0.0
2017,min,alt,0.0
2016,min,alt,0.0
2015,min,alt,0.0
1998,min,alt,0.0
2004,min,alt,0.0
2000,min,alt,0.0
1997,min,alt,0.0
2007,min,alt,0.0
2010,min,alt,0.0
2003,min,alt,0.0
2011,min,alt,0.0
2001,min,alt,0.0
2008,othtax,alt,0.305
2009,othtax,alt,0.307
2005,othtax,alt,0.305
2006,othtax,alt,0.304
2012,othtax,alt,0.276
2014,othtax,alt,0.27
2013,othtax,alt,0.272
1999,othtax,alt,0.294
2002,othtax,alt,0.279
2017,othtax,alt,0.278
2016,othtax,alt,0.272
2015,othtax,alt,0.269
1998,othtax,alt,0.28400000000000003
2004,othtax,alt,0.291
2000,othtax,alt,0.305
1997,othtax,alt,0.268
2007,othtax,alt,0.31
2010,othtax,alt,0.295
2003,othtax,alt,0.276
2011,othtax,alt,0.28500000000000003
2001,othtax,alt,0.273
2008,surplus,alt,0.806
2009,surplus,alt,0.97
2005,surplus,alt,2.21
2006,surplus,alt,1.581
2012,surplus,alt,1.542
2014,surplus,alt,1.2630000000000001
2013,surplus,alt,1.736
1999,surplus,alt,5.5
2002,surplus,alt,5.112
2017,surplus,alt,1.124
2016,surplus,alt,1.248
2015,surplus,alt,1.222
1998,surplus,alt,5.331
2004,surplus,alt,2.3890000000000002
2000,surplus,alt,5.96
1997,surplus,alt,6.819
2007,surplus,alt,0.872
2010,surplus,alt,1.694
2003,surplus,alt,3.1390000000000002
2011,surplus,alt,1.677
2001,surplus,alt,4.78
2008,compen,alt,10.451
2009,compen,alt,8.585
2005,compen,alt,11.311
2006,compen,alt,10.962
2012,compen,alt,8.167
2014,compen,alt,8.370000000000001
2013,compen,alt,8.194
1999,compen,alt,16.587
2002,compen,alt,12.733
2017,compen,alt,7.884
2016,compen,alt,8.059000000000001
2015,compen,alt,8.173
1998,compen,alt,17.793
2004,compen,alt,11.887
2000,compen,alt,15.874
1997,compen,alt,18.055
2007,compen,alt,10.651
2010,compen,alt,8.384
2003,compen,alt,12.059000000000001
2011,compen,alt,8.148
2001,compen,alt,14.393
2008,taxes,alt,0.014
2009,taxes,alt,0.012
2005,taxes,alt,0.014
2006,taxes,alt,0.014
2012,taxes,alt,0.011
2014,taxes,alt,0.011
2013,taxes,alt,0.011
1999,taxes,alt,0.018000000000000002
2002,taxes,alt,0.014
2017,taxes,alt,0.011
2016,taxes,alt,0.011
2015,taxes,alt,0.011
1998,taxes,alt,0.02
2004,taxes,alt,0.014
2000,taxes,alt,0.017
1997,taxes,alt,0.022
2007,taxes,alt,0.014
2010,taxes,alt,0.012
2003,taxes,alt,0.014
2011,taxes,alt,0.012
2001,taxes,alt,0.016
2008,subsidies,alt,0.0
2009,subsidies,alt,0.0
2005,subsidies,alt,0.0
2006,subsidies,alt,0.0
2012,subsidies,alt,0.0
2014,subsidies,alt,0.0
2013,subsidies,alt,0.0
1999,subsidies,alt,0.0
2002,subsidies,alt,0.0
2017,subsidies,alt,0.0
2016,subsidies,alt,0.0
2015,subsidies,alt,0.0
1998,subsidies,alt,0.0
2004,subsidies,alt,0.0
2000,subsidies,alt,0.0
1997,subsidies,alt,0.0
2007,subsidies,alt,0.0
2010,subsidies,alt,0.0
2003,subsidies,alt,0.0
2011,subsidies,alt,0.0
2001,subsidies,alt,0.0
2008,interm,alt,15.125
2009,interm,alt,14.537
2005,interm,alt,26.475
2006,interm,alt,26.344
2012,interm,alt,9.166
2014,interm,alt,9.139
2013,interm,alt,9.314
1999,interm,alt,53.579
2002,interm,alt,32.743
2017,interm,alt,9.742
2016,interm,alt,8.75
2015,interm,alt,8.983
1998,interm,alt,55.619
2004,interm,alt,24.623
2000,interm,alt,53.175000000000004
1997,interm,alt,62.025
2007,interm,alt,18.007
2010,interm,alt,12.89
2003,interm,alt,29.435000000000002
2011,interm,alt,14.713000000000001
2001,interm,alt,39.32
2008,basicvalueadded,alt,11.562
2009,basicvalueadded,alt,9.862
2005,basicvalueadded,alt,13.825000000000001
