uni_0,uni_1,uni_2,uni_3,value
oil,ND,2014,million metric tons of carbon dioxide,15.9
oil,ND,2013,million metric tons of carbon dioxide,14.9
oil,ND,1999,million metric tons of carbon dioxide,7.3
oil,ND,2002,million metric tons of carbon dioxide,7.8
oil,ND,2017,million metric tons of carbon dioxide,12.4
oil,ND,2016,million metric tons of carbon dioxide,11.2
oil,ND,2015,million metric tons of carbon dioxide,13.1
oil,ND,1998,million metric tons of carbon dioxide,6.9
oil,ND,2004,million metric tons of carbon dioxide,8.5
oil,ND,2000,million metric tons of carbon dioxide,7.5
oil,ND,1997,million metric tons of carbon dioxide,7.5
oil,ND,2007,million metric tons of carbon dioxide,9.3
oil,ND,2010,million metric tons of carbon dioxide,9.7
oil,ND,2003,million metric tons of carbon dioxide,7.9
oil,ND,2011,million metric tons of carbon dioxide,12.2
oil,ND,2001,million metric tons of carbon dioxide,8.6
oil,SC,2008,million metric tons of carbon dioxide,32.7
oil,SC,2009,million metric tons of carbon dioxide,33.0
oil,SC,2005,million metric tons of carbon dioxide,35.3
oil,SC,2006,million metric tons of carbon dioxide,35.3
oil,SC,2012,million metric tons of carbon dioxide,31.1
oil,SC,2014,million metric tons of carbon dioxide,32.5
oil,SC,2013,million metric tons of carbon dioxide,32.7
oil,SC,1999,million metric tons of carbon dioxide,29.7
oil,SC,2002,million metric tons of carbon dioxide,31.2
oil,SC,2017,million metric tons of carbon dioxide,35.8
oil,SC,2016,million metric tons of carbon dioxide,35.3
oil,SC,2015,million metric tons of carbon dioxide,34.4
oil,SC,1998,million metric tons of carbon dioxide,29.5
oil,SC,2004,million metric tons of carbon dioxide,36.9
oil,SC,2000,million metric tons of carbon dioxide,30.7
oil,SC,1997,million metric tons of carbon dioxide,28.3
oil,SC,2007,million metric tons of carbon dioxide,34.7
oil,SC,2010,million metric tons of carbon dioxide,32.7
oil,SC,2003,million metric tons of carbon dioxide,32.4
oil,SC,2011,million metric tons of carbon dioxide,32.0
oil,SC,2001,million metric tons of carbon dioxide,31.0
oil,ID,2008,million metric tons of carbon dioxide,9.9
oil,ID,2009,million metric tons of carbon dioxide,9.7
oil,ID,2005,million metric tons of carbon dioxide,10.5
oil,ID,2006,million metric tons of carbon dioxide,10.8
oil,ID,2012,million metric tons of carbon dioxide,10.3
oil,ID,2014,million metric tons of carbon dioxide,10.9
oil,ID,2013,million metric tons of carbon dioxide,10.6
oil,ID,1999,million metric tons of carbon dioxide,10.2
oil,ID,2002,million metric tons of carbon dioxide,10.1
oil,ID,2017,million metric tons of carbon dioxide,12.2
oil,ID,2016,million metric tons of carbon dioxide,12.2
oil,ID,2015,million metric tons of carbon dioxide,11.7
oil,ID,1998,million metric tons of carbon dioxide,9.4
oil,ID,2004,million metric tons of carbon dioxide,10.2
oil,ID,2000,million metric tons of carbon dioxide,10.3
oil,ID,1997,million metric tons of carbon dioxide,9.4
oil,ID,2007,million metric tons of carbon dioxide,10.8
oil,ID,2010,million metric tons of carbon dioxide,10.6
oil,ID,2003,million metric tons of carbon dioxide,9.6
oil,ID,2011,million metric tons of carbon dioxide,10.5
oil,ID,2001,million metric tons of carbon dioxide,10.1
oil,NJ,2008,million metric tons of carbon dioxide,83.0
oil,NJ,2009,million metric tons of carbon dioxide,69.4
oil,NJ,2005,million metric tons of carbon dioxide,82.5
oil,NJ,2006,million metric tons of carbon dioxide,79.5
oil,NJ,2012,million metric tons of carbon dioxide,65.0
oil,NJ,2014,million metric tons of carbon dioxide,67.1
oil,NJ,2013,million metric tons of carbon dioxide,66.5
oil,NJ,1999,million metric tons of carbon dioxide,74.1
oil,NJ,2002,million metric tons of carbon dioxide,76.2
oil,NJ,2017,million metric tons of carbon dioxide,61.2
oil,NJ,2016,million metric tons of carbon dioxide,66.4
oil,NJ,2015,million metric tons of carbon dioxide,67.5
oil,NJ,1998,million metric tons of carbon dioxide,72.5
oil,NJ,2004,million metric tons of carbon dioxide,77.9
oil,NJ,2000,million metric tons of carbon dioxide,77.6
oil,NJ,1997,million metric tons of carbon dioxide,73.5
oil,NJ,2007,million metric tons of carbon dioxide,83.6
oil,NJ,2010,million metric tons of carbon dioxide,70.8
oil,NJ,2003,million metric tons of carbon dioxide,76.5
oil,NJ,2011,million metric tons of carbon dioxide,72.9
oil,NJ,2001,million metric tons of carbon dioxide,77.4
oil,UT,2008,million metric tons of carbon dioxide,18.8
oil,UT,2009,million metric tons of carbon dioxide,17.7
oil,UT,2005,million metric tons of carbon dioxide,19.1
oil,UT,2006,million metric tons of carbon dioxide,21.0
oil,UT,2012,million metric tons of carbon dioxide,18.3
oil,UT,2014,million metric tons of carbon dioxide,18.9
oil,UT,2013,million metric tons of carbon dioxide,19.1
oil,UT,1999,million metric tons of carbon dioxide,16.5
oil,UT,2002,million metric tons of carbon dioxide,17.5
oil,UT,2017,million metric tons of carbon dioxide,20.0
oil,UT,2016,million metric tons of carbon dioxide,19.8
oil,UT,2015,million metric tons of carbon dioxide,19.1
oil,UT,1998,million metric tons of carbon dioxide,16.1
oil,UT,2004,million metric tons of carbon dioxide,18.3
oil,UT,2000,million metric tons of carbon dioxide,17.3
oil,UT,1997,million metric tons of carbon dioxide,16.0
oil,UT,2007,million metric tons of carbon dioxide,20.4
oil,UT,2010,million metric tons of carbon dioxide,17.5
oil,UT,2003,million metric tons of carbon dioxide,17.9
oil,UT,2011,million metric tons of carbon dioxide,18.8
oil,UT,2001,million metric tons of carbon dioxide,17.2
oil,MT,2008,million metric tons of carbon dioxide,12.3
oil,MT,2009,million metric tons of carbon dioxide,11.8
oil,MT,2005,million metric tons of carbon dioxide,12.1
oil,MT,2006,million metric tons of carbon dioxide,12.5
oil,MT,2012,million metric tons of carbon dioxide,11.1
oil,MT,2014,million metric tons of carbon dioxide,11.0
oil,MT,2013,million metric tons of carbon dioxide,11.3
oil,MT,1999,million metric tons of carbon dioxide,9.8
oil,MT,2002,million metric tons of carbon dioxide,10.3
oil,MT,2017,million metric tons of carbon dioxide,11.2
oil,MT,2016,million metric tons of carbon dioxide,10.9
oil,MT,2015,million metric tons of carbon dioxide,10.8
oil,MT,1998,million metric tons of carbon dioxide,9.5
oil,MT,2004,million metric tons of carbon dioxide,11.5
oil,MT,2000,million metric tons of carbon dioxide,9.9
oil,MT,1997,million metric tons of carbon dioxide,10.2
oil,MT,2007,million metric tons of carbon dioxide,13.2
oil,MT,2010,million metric tons of carbon dioxide,11.0
oil,MT,2003,million metric tons of carbon dioxide,10.4
oil,MT,2011,million metric tons of carbon dioxide,11.4
oil,MT,2001,million metric tons of carbon dioxide,10.5
oil,DC,2008,million metric tons of carbon dioxide,1.3
oil,DC,2009,million metric tons of carbon dioxide,1.3
oil,DC,2005,million metric tons of carbon dioxide,2.0
oil,DC,2006,million metric tons of carbon dioxide,1.6
oil,DC,2012,million metric tons of carbon dioxide,1.1
oil,DC,2014,million metric tons of carbon dioxide,1.1
oil,DC,2013,million metric tons of carbon dioxide,1.0
oil,DC,1999,million metric tons of carbon dioxide,2.4
oil,DC,2002,million metric tons of carbon dioxide,2.4
oil,DC,2017,million metric tons of carbon dioxide,1.0
oil,DC,2016,million metric tons of carbon dioxide,1.2
oil,DC,2015,million metric tons of carbon dioxide,1.2
oil,DC,1998,million metric tons of carbon dioxide,2.4
oil,DC,2004,million metric tons of carbon dioxide,2.2
oil,DC,2000,million metric tons of carbon dioxide,2.4
oil,DC,1997,million metric tons of carbon dioxide,2.3
oil,DC,2007,million metric tons of carbon dioxide,1.5
oil,DC,2010,million metric tons of carbon dioxide,1.4
oil,DC,2003,million metric tons of carbon dioxide,2.1
oil,DC,2011,million metric tons of carbon dioxide,1.3
oil,DC,2001,million metric tons of carbon dioxide,2.4
oil,PA,2008,million metric tons of carbon dioxide,91.0
oil,PA,2009,million metric tons of carbon dioxide,81.4
oil,PA,2005,million metric tons of carbon dioxide,98.4
oil,PA,2006,million metric tons of carbon dioxide,93.8
oil,PA,2012,million metric tons of carbon dioxide,75.2
oil,PA,2014,million metric tons of carbon dioxide,78.1
oil,PA,2013,million metric tons of carbon dioxide,76.8
oil,PA,1999,million metric tons of carbon dioxide,89.8
oil,PA,2002,million metric tons of carbon dioxide,93.3
oil,PA,2017,million metric tons of carbon dioxide,78.7
oil,PA,2016,million metric tons of carbon dioxide,75.1
oil,PA,2015,million metric tons of carbon dioxide,76.7
oil,PA,1998,million metric tons of carbon dioxide,89.1
oil,PA,2004,million metric tons of carbon dioxide,96.7
oil,PA,2000,million metric tons of carbon dioxide,93.2
oil,PA,1997,million metric tons of carbon dioxide,87.4
oil,PA,2007,million metric tons of carbon dioxide,92.4
oil,PA,2010,million metric tons of carbon dioxide,81.5
oil,PA,2003,million metric tons of carbon dioxide,95.7
oil,PA,2011,million metric tons of carbon dioxide,78.7
oil,PA,2001,million metric tons of carbon dioxide,94.4
oil,WY,2008,million metric tons of carbon dioxide,11.3
oil,WY,2009,million metric tons of carbon dioxide,10.6
oil,WY,2005,million metric tons of carbon dioxide,10.2
oil,WY,2006,million metric tons of carbon dioxide,11.3
oil,WY,2012,million metric tons of carbon dioxide,11.1
oil,WY,2014,million metric tons of carbon dioxide,11.3
oil,WY,2013,million metric tons of carbon dioxide,10.4
oil,WY,1999,million metric tons of carbon dioxide,9.4
oil,WY,2002,million metric tons of carbon dioxide,10.0
oil,WY,2017,million metric tons of carbon dioxide,10.2
oil,WY,2016,million metric tons of carbon dioxide,10.2
oil,WY,2015,million metric tons of carbon dioxide,10.4
oil,WY,1998,million metric tons of carbon dioxide,8.2
oil,WY,2004,million metric tons of carbon dioxide,10.0
oil,WY,2000,million metric tons of carbon dioxide,9.1
oil,WY,1997,million metric tons of carbon dioxide,8.4
oil,WY,2007,million metric tons of carbon dioxide,11.4
oil,WY,2010,million metric tons of carbon dioxide,10.7
oil,WY,2003,million metric tons of carbon dioxide,10.4
oil,WY,2011,million metric tons of carbon dioxide,10.8
oil,WY,2001,million metric tons of carbon dioxide,10.1
oil,CO,2008,million metric tons of carbon dioxide,33.0
oil,CO,2009,million metric tons of carbon dioxide,31.2
oil,CO,2005,million metric tons of carbon dioxide,32.7
oil,CO,2006,million metric tons of carbon dioxide,34.0
oil,CO,2012,million metric tons of carbon dioxide,30.8
oil,CO,2014,million metric tons of carbon dioxide,31.8
oil,CO,2013,million metric tons of carbon dioxide,30.8
oil,CO,1999,million metric tons of carbon dioxide,27.1
oil,CO,2002,million metric tons of carbon dioxide,29.1
oil,CO,2017,million metric tons of carbon dioxide,32.7
oil,CO,2016,million metric tons of carbon dioxide,31.7
oil,CO,2015,million metric tons of carbon dioxide,31.9
oil,CO,1998,million metric tons of carbon dioxide,25.3
oil,CO,2004,million metric tons of carbon dioxide,32.1
oil,CO,2000,million metric tons of carbon dioxide,28.0
oil,CO,1997,million metric tons of carbon dioxide,24.2
oil,CO,2007,million metric tons of carbon dioxide,34.4
oil,CO,2010,million metric tons of carbon dioxide,31.8
oil,CO,2003,million metric tons of carbon dioxide,29.2
oil,CO,2011,million metric tons of carbon dioxide,31.0
oil,CO,2001,million metric tons of carbon dioxide,29.8
oil,US,2008,million metric tons of carbon dioxide,2405.0
oil,US,2009,million metric tons of carbon dioxide,2270.5
oil,US,2005,million metric tons of carbon dioxide,2615.1
oil,US,2006,million metric tons of carbon dioxide,2586.2
oil,US,2012,million metric tons of carbon dioxide,2203.2
oil,US,2014,million metric tons of carbon dioxide,2269.3
oil,US,2013,million metric tons of carbon dioxide,2245.8
oil,US,1999,million metric tons of carbon dioxide,2415.6
oil,US,2002,million metric tons of carbon dioxide,2465.2
oil,US,2017,million metric tons of carbon dioxide,2358.3
oil,US,2016,million metric tons of carbon dioxide,2339.6
oil,US,2015,million metric tons of carbon dioxide,2315.1
oil,US,1998,million metric tons of carbon dioxide,2369.7
oil,US,2004,million metric tons of carbon dioxide,2599.4
oil,US,2000,million metric tons of carbon dioxide,2458.7
oil,US,1997,million metric tons of carbon dioxide,2331.1
oil,US,2007,million metric tons of carbon dioxide,2574.9
oil,US,2010,million metric tons of carbon dioxide,2307.2
oil,US,2003,million metric tons of carbon dioxide,2515.2
oil,US,2011,million metric tons of carbon dioxide,2263.9
oil,US,2001,million metric tons of carbon dioxide,2466.0
trn,IA,2008,million metric tons of carbon dioxide,21.0
trn,IA,2009,million metric tons of carbon dioxide,20.6
trn,IA,2005,million metric tons of carbon dioxide,21.0
trn,IA,2006,million metric tons of carbon dioxide,21.6
trn,IA,2012,million metric tons of carbon dioxide,19.9
trn,IA,2014,million metric tons of carbon dioxide,20.9
trn,IA,2013,million metric tons of carbon dioxide,20.3
trn,IA,1999,million metric tons of carbon dioxide,18.9
trn,IA,2002,million metric tons of carbon dioxide,19.1
trn,IA,2017,million metric tons of carbon dioxide,20.3
trn,IA,2016,million metric tons of carbon dioxide,21.3
trn,IA,2015,million metric tons of carbon dioxide,20.2
trn,IA,1998,million metric tons of carbon dioxide,19.0
trn,IA,2004,million metric tons of carbon dioxide,20.3
trn,IA,2000,million metric tons of carbon dioxide,18.6
trn,IA,1997,million metric tons of carbon dioxide,18.4
trn,IA,2007,million metric tons of carbon dioxide,21.9
trn,IA,2010,million metric tons of carbon dioxide,20.6
trn,IA,2003,million metric tons of carbon dioxide,19.3
trn,IA,2011,million metric tons of carbon dioxide,20.8
trn,IA,2001,million metric tons of carbon dioxide,18.5
trn,FL,2008,million metric tons of carbon dioxide,103.5
trn,FL,2009,million metric tons of carbon dioxide,97.0
trn,FL,2005,million metric tons of carbon dioxide,113.4
trn,FL,2006,million metric tons of carbon dioxide,115.9
trn,FL,2012,million metric tons of carbon dioxide,99.4
trn,FL,2014,million metric tons of carbon dioxide,101.1
trn,FL,2013,million metric tons of carbon dioxide,100.0
trn,FL,1999,million metric tons of carbon dioxide,94.4
trn,FL,2002,million metric tons of carbon dioxide,101.1
trn,FL,2017,million metric tons of carbon dioxide,105.6
trn,FL,2016,million metric tons of carbon dioxide,103.5
trn,FL,2015,million metric tons of carbon dioxide,104.8
trn,FL,1998,million metric tons of carbon dioxide,91.7
trn,FL,2004,million metric tons of carbon dioxide,110.6
trn,FL,2000,million metric tons of carbon dioxide,100.1
trn,FL,1997,million metric tons of carbon dioxide,90.2
trn,FL,2007,million metric tons of carbon dioxide,114.2
trn,FL,2010,million metric tons of carbon dioxide,104.0
trn,FL,2003,million metric tons of carbon dioxide,99.5
trn,FL,2011,million metric tons of carbon dioxide,102.4
trn,FL,2001,million metric tons of carbon dioxide,98.7
trn,MD,2008,million metric tons of carbon dioxide,30.0
trn,MD,2009,million metric tons of carbon dioxide,30.9
trn,MD,2005,million metric tons of carbon dioxide,31.9
trn,MD,2006,million metric tons of carbon dioxide,31.8
trn,MD,2012,million metric tons of carbon dioxide,28.1
trn,MD,2014,million metric tons of carbon dioxide,27.7
trn,MD,2013,million metric tons of carbon dioxide,28.3
trn,MD,1999,million metric tons of carbon dioxide,28.3
trn,MD,2002,million metric tons of carbon dioxide,28.2
trn,MD,2017,million metric tons of carbon dioxide,27.3
trn,MD,2016,million metric tons of carbon dioxide,27.5
trn,MD,2015,million metric tons of carbon dioxide,28.4
trn,MD,1998,million metric tons of carbon dioxide,26.9
trn,MD,2004,million metric tons of carbon dioxide,30.9
trn,MD,2000,million metric tons of carbon dioxide,28.5
trn,MD,1997,million metric tons of carbon dioxide,26.1
trn,MD,2007,million metric tons of carbon dioxide,31.2
trn,MD,2010,million metric tons of carbon dioxide,29.3
trn,MD,2003,million metric tons of carbon dioxide,29.3
trn,MD,2011,million metric tons of carbon dioxide,28.3
trn,MD,2001,million metric tons of carbon dioxide,28.6
trn,OH,2008,million metric tons of carbon dioxide,67.4
trn,OH,2009,million metric tons of carbon dioxide,62.8
trn,OH,2005,million metric tons of carbon dioxide,70.5
trn,OH,2006,million metric tons of carbon dioxide,71.2
trn,OH,2012,million metric tons of carbon dioxide,61.4
trn,OH,2014,million metric tons of carbon dioxide,63.5
trn,OH,2013,million metric tons of carbon dioxide,62.6
trn,OH,1999,million metric tons of carbon dioxide,66.3
trn,OH,2002,million metric tons of carbon dioxide,68.6
trn,OH,2017,million metric tons of carbon dioxide,62.8
trn,OH,2016,million metric tons of carbon dioxide,62.7
trn,OH,2015,million metric tons of carbon dioxide,63.5
